Device_ID,Timestamp,Movement_Activity,Fall_Detected,Impact_Force,Inactivity_Duration,Location,Alert_Triggered,Caregiver_Notified,Unnamed: 9,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Inactivity_Duration_normalized,Risk_Score,Hour,Day,Is_Night
D9936,2025-01-02 23:10:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,23,2,True
D9937,2025-01-24 10:26:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,10,24,False
D9938,2025-01-09 14:53:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,14,9,False
D9939,2025-01-22 14:30:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,14,22,False
D9940,2025-01-01 08:05:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,8,1,False
D9941,2025-01-15 17:18:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,17,15,False
D9942,2025-01-29 05:37:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,5,29,True
D9943,2025-01-12 21:16:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,21,12,False
D9944,2025-01-03 05:06:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,5,3,True
D9945,2025-01-14 14:00:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,14,14,False
D9946,2025-01-16 06:19:00,No Movement,1,0.0,298,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.4974958263772955,5.994991652754591,6,16,False
D9947,2025-01-24 23:16:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,23,24,True
D9948,2025-01-09 14:31:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,14,9,False
D9949,2025-01-26 11:43:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,11,26,False
D9950,2025-01-26 05:48:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,5,26,True
D9951,2025-01-05 13:38:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,13,5,False
D9952,2025-01-04 12:57:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,12,4,False
D9953,2025-01-26 23:58:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,23,26,True
D9954,2025-01-14 09:09:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,9,14,False
D9955,2025-01-06 18:23:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,18,6,False
D9956,2025-01-13 20:42:00,No Movement,1,0.0,301,Kitchen,1,1,,False,True,False,False,False,False,True,False,0.5025041736227045,6.005008347245409,20,13,False
D9957,2025-01-09 14:24:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,14,9,False
D9958,2025-01-25 14:49:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,14,25,False
D9959,2025-01-22 04:40:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,4,22,True
D9960,2025-01-13 11:48:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,11,13,False
D9961,2025-01-27 07:52:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,7,27,False
D9962,2025-01-17 01:32:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,1,17,True
D9963,2025-01-17 13:21:00,No Movement,1,0.0,451,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.7529215358931552,6.505843071786311,13,17,False
D9964,2025-01-07 00:11:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,0,7,True
D9965,2025-01-30 19:35:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,19,30,False
D9966,2025-01-20 12:48:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,12,20,False
D9967,2025-01-04 14:35:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,14,4,False
D9968,2025-01-05 17:21:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,17,5,False
D9969,2025-01-04 21:08:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,21,4,False
D9970,2025-01-17 19:15:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,19,17,False
D9971,2025-01-09 00:09:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,0,9,True
D9972,2025-01-19 13:32:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,13,19,False
D9973,2025-01-11 12:40:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,12,11,False
D9974,2025-01-10 07:56:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,7,10,False
D9975,2025-01-08 09:20:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,9,8,False
D9976,2025-01-28 12:34:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,12,28,False
D9977,2025-01-25 16:30:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,16,25,False
D9978,2025-01-26 01:31:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,1,26,True
D9979,2025-01-06 12:13:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,12,6,False
D9980,2025-01-12 06:08:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,6,12,False
D9981,2025-01-14 14:34:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,14,14,False
D9982,2025-01-13 10:39:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,10,13,False
D9983,2025-01-26 03:19:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,3,26,True
D9984,2025-01-12 10:23:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,10,12,False
D9985,2025-01-18 15:54:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,15,18,False
D9986,2025-01-30 16:50:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,16,30,False
D9987,2025-01-02 12:50:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,12,2,False
D9988,2025-01-14 05:09:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,5,14,True
D9989,2025-01-29 02:12:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,2,29,True
D9990,2025-01-16 23:46:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,23,16,True
D9991,2025-01-16 02:58:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,2,16,True
D9992,2025-01-04 10:18:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,10,4,False
D9993,2025-01-13 14:31:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,14,13,False
D9994,2025-01-20 06:48:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,6,20,False
D9995,2025-01-27 14:52:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,14,27,False
D9996,2025-01-01 02:24:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,2,1,True
D9997,2025-01-15 07:25:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,7,15,False
D9998,2025-01-30 18:44:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,18,30,False
D9999,2025-01-03 17:29:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,17,3,False
D10000,2025-01-28 02:55:00,No Movement,1,0.0,375,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.6260434056761269,6.252086811352254,2,28,True
D10001,2025-01-20 09:22:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,9,20,False
D10002,2025-01-26 14:10:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,14,26,False
D10003,2025-01-10 09:30:00,No Movement,1,0.0,326,Living Room,1,1,,False,True,False,False,False,False,False,True,0.5442404006677797,6.088480801335559,9,10,False
D10004,2025-01-05 14:36:00,No Movement,1,0.0,181,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.3021702838063439,5.604340567612688,14,5,False
D10005,2025-01-22 17:56:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,17,22,False
D10006,2025-01-20 18:02:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,18,20,False
D10007,2025-01-05 23:40:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,23,5,True
D10008,2025-01-28 08:53:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,8,28,False
D10009,2025-01-26 01:53:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,1,26,True
D10010,2025-01-14 06:02:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,6,14,False
D10011,2025-01-19 23:13:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,23,19,True
D10012,2025-01-02 14:25:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,14,2,False
D10013,2025-01-08 05:57:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,5,8,True
D10014,2025-01-29 18:21:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,18,29,False
D10015,2025-01-27 22:24:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,22,27,True
D10016,2025-01-15 23:37:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,23,15,True
D10017,2025-01-08 21:31:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,21,8,False
D10018,2025-01-18 20:13:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,20,18,False
D10019,2025-01-18 20:30:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,20,18,False
D10020,2025-01-18 04:24:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,4,18,True
D10021,2025-01-19 08:21:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,8,19,False
D10022,2025-01-17 03:57:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,3,17,True
D10023,2025-01-11 02:50:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,2,11,True
D10024,2025-01-19 23:37:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,23,19,True
D10025,2025-01-04 17:53:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,17,4,False
D10026,2025-01-22 03:23:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,3,22,True
D10027,2025-01-02 15:35:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,15,2,False
D10028,2025-01-17 14:50:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,14,17,False
D10029,2025-01-17 11:34:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,11,17,False
D10030,2025-01-25 22:25:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,22,25,True
D10031,2025-01-08 04:27:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,4,8,True
D10032,2025-01-03 22:58:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,22,3,True
D10033,2025-01-21 04:55:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,4,21,True
D10034,2025-01-14 02:21:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,2,14,True
D10035,2025-01-03 12:37:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,12,3,False
D10036,2025-01-28 14:38:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,14,28,False
D10037,2025-01-24 10:10:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,10,24,False
D10038,2025-01-07 12:29:00,No Movement,1,0.0,562,Kitchen,1,1,,False,True,False,False,False,False,True,False,0.9382303839732888,6.876460767946577,12,7,False
D10039,2025-01-20 18:31:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,18,20,False
D10040,2025-01-19 06:57:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,6,19,False
D10041,2025-01-25 10:21:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,10,25,False
D10042,2025-01-27 03:59:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,3,27,True
D10043,2025-01-20 13:37:00,No Movement,1,0.0,440,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.7345575959933223,6.469115191986644,13,20,False
D10044,2025-01-09 21:56:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,21,9,False
D10045,2025-01-17 04:37:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,4,17,True
D10046,2025-01-09 07:08:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,7,9,False
D10047,2025-01-27 12:47:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,12,27,False
D10048,2025-01-12 12:02:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,12,12,False
D10049,2025-01-20 22:50:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,22,20,True
D10050,2025-01-16 21:38:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,21,16,False
D10051,2025-01-10 17:51:00,No Movement,1,0.0,499,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.8330550918196995,6.666110183639399,17,10,False
D10052,2025-01-12 04:46:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,4,12,True
D10053,2025-01-26 13:39:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,13,26,False
D10054,2025-01-27 08:29:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,8,27,False
D10055,2025-01-22 14:12:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,14,22,False
D10056,2025-01-07 17:29:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,17,7,False
D10057,2025-01-06 00:23:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,0,6,True
D10058,2025-01-29 16:44:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,16,29,False
D10059,2025-01-05 23:39:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,23,5,True
D10060,2025-01-10 13:28:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,13,10,False
D10061,2025-01-29 15:57:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,15,29,False
D10062,2025-01-20 22:25:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,22,20,True
D10063,2025-01-24 11:58:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,11,24,False
D10064,2025-01-15 00:32:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,0,15,True
D10065,2025-01-13 19:00:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,19,13,False
D10066,2025-01-12 13:47:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,13,12,False
D10067,2025-01-29 03:02:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,3,29,True
D10068,2025-01-29 17:46:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,17,29,False
D10069,2025-01-07 07:55:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,7,7,False
D10070,2025-01-27 22:45:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,22,27,True
D10071,2025-01-17 08:20:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,8,17,False
D10072,2025-01-27 04:59:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,4,27,True
D10073,2025-01-07 12:42:00,No Movement,1,0.0,149,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.24874791318864775,5.497495826377295,12,7,False
D10074,2025-01-21 10:50:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,10,21,False
D10075,2025-01-19 21:57:00,Walking,0,0.0,0,Bedroom,0,0,,False,False,False,True,False,True,False,False,0.0,0.0,21,19,False
D10076,2025-01-08 19:18:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,19,8,False
D10077,2025-01-14 23:59:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,23,14,True
D10078,2025-01-13 23:15:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,23,13,True
D10079,2025-01-07 01:55:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,1,7,True
D10080,2025-01-13 15:00:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,15,13,False
D10081,2025-01-14 21:35:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,21,14,False
D10082,2025-01-23 07:56:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,7,23,False
D10083,2025-01-25 12:19:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,12,25,False
D10084,2025-01-01 13:36:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,13,1,False
D10085,2025-01-18 15:03:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,15,18,False
D10086,2025-01-03 19:50:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,19,3,False
D10087,2025-01-20 15:45:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,15,20,False
D10088,2025-01-10 03:25:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,3,10,True
D10089,2025-01-03 11:24:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,11,3,False
D10090,2025-01-13 18:32:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,18,13,False
D10091,2025-01-06 01:26:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,1,6,True
D10092,2025-01-27 11:28:00,No Movement,1,0.0,183,Bedroom,1,1,,False,True,False,False,False,True,False,False,0.3055091819699499,5.6110183639399,11,27,False
D10093,2025-01-29 16:23:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,16,29,False
D10094,2025-01-25 17:18:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,17,25,False
D10095,2025-01-28 04:28:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,4,28,True
D10096,2025-01-11 11:20:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,11,11,False
D10097,2025-01-05 01:44:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,1,5,True
D10098,2025-01-30 23:12:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,23,30,True
D10099,2025-01-12 19:48:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,19,12,False
D10100,2025-01-21 04:32:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,4,21,True
D10101,2025-01-24 23:24:00,Walking,0,0.0,0,Kitchen,0,0,,False,False,False,True,False,False,True,False,0.0,0.0,23,24,True
D10102,2025-01-21 03:20:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,3,21,True
D10103,2025-01-14 23:10:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,23,14,True
D10104,2025-01-20 19:51:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,19,20,False
D10105,2025-01-20 21:09:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,21,20,False
D10106,2025-01-02 21:27:00,Walking,0,0.0,0,Bathroom,0,0,,False,False,False,True,True,False,False,False,0.0,0.0,21,2,False
D10107,2025-01-21 14:36:00,Lying,0,0.0,0,Bedroom,0,0,,True,False,False,False,False,True,False,False,0.0,0.0,14,21,False
D10108,2025-01-03 03:30:00,No Movement,0,0.0,0,Living Room,0,0,,False,True,False,False,False,False,False,True,0.0,0.0,3,3,True
D10109,2025-01-12 00:54:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,0,12,True
D10110,2025-01-15 17:14:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,17,15,False
D10111,2025-01-10 20:53:00,No Movement,0,0.0,0,Bathroom,0,0,,False,True,False,False,True,False,False,False,0.0,0.0,20,10,False
D10112,2025-01-27 16:34:00,Sitting,0,0.0,0,Bedroom,0,0,,False,False,True,False,False,True,False,False,0.0,0.0,16,27,False
D10113,2025-01-06 19:46:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,19,6,False
D10114,2025-01-16 15:43:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,15,16,False
D10115,2025-01-27 15:50:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,15,27,False
D10116,2025-01-11 07:29:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,7,11,False
D10117,2025-01-03 21:10:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,21,3,False
D10118,2025-01-26 03:21:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,3,26,True
D10119,2025-01-28 21:09:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,21,28,False
D10120,2025-01-26 12:14:00,Lying,0,0.0,0,Living Room,0,0,,True,False,False,False,False,False,False,True,0.0,0.0,12,26,False
D10121,2025-01-01 00:28:00,Lying,0,0.0,0,Kitchen,0,0,,True,False,False,False,False,False,True,False,0.0,0.0,0,1,True
D10122,2025-01-03 00:59:00,Lying,0,0.0,0,Bathroom,0,0,,True,False,False,False,True,False,False,False,0.0,0.0,0,3,True
D10123,2025-01-04 02:20:00,No Movement,0,0.0,0,Kitchen,0,0,,False,True,False,False,False,False,True,False,0.0,0.0,2,4,True
D10124,2025-01-03 20:05:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,20,3,False
D10125,2025-01-09 06:30:00,No Movement,0,0.0,0,Bedroom,0,0,,False,True,False,False,False,True,False,False,0.0,0.0,6,9,False
D10126,2025-01-18 17:49:00,No Movement,1,0.0,461,Bathroom,1,1,,False,True,False,False,True,False,False,False,0.7696160267111853,6.539232053422371,17,18,False
D10127,2025-01-07 23:30:00,Sitting,0,0.0,0,Kitchen,0,0,,False,False,True,False,False,False,True,False,0.0,0.0,23,7,True
D10128,2025-01-26 09:07:00,Sitting,0,0.0,0,Bathroom,0,0,,False,False,True,False,True,False,False,False,0.0,0.0,9,26,False
D10129,2025-01-07 18:30:00,Walking,0,0.0,0,Living Room,0,0,,False,False,False,True,False,False,False,True,0.0,0.0,18,7,False
D10130,2025-01-21 19:22:00,Sitting,0,0.0,0,Living Room,0,0,,False,False,True,False,False,False,False,True,0.0,0.0,19,21,False
